matrix,N,nnz,B,rho,seed,phase,steps,dirty_cols,always_delta_baseline_ms,always_hst_ms,always_hst_patchable_ms,patchable_vs_per_block,patchable_vs_delta_baseline,oracle3_vs_oracle2,router_ms,router_steady_ms,router_steady_vs_csr,router_steady_vs_oracle,breakeven_steps,oracle_ms,oracle_arm,router_vs_csr,oracle_vs_csr,router_vs_oracle,misroute_cost_if_delta_baseline,misroute_cost_if_hst,maxrelerr,churn_model,patchable_splices,patchable_arena_ratio,rows_patchable,router_arm,router_switches,router_tax_ms,ordering,relabel_seed,relabel_relerr,churn_alpha
case9,14454,147972,8,0.01,17,False,400,256,1.54396,0.188065,0.27125,0.693,5.692,1.0,0.225464,0.199847,7.726,0.941,1,0.188065,hst,6.848,8.21,0.834,8.21,1.0,1.8253563338087409e-16,mix,398,3.492,8835,hst,1,1.796,native,0,0.0,0.25
case9,14454,147972,8,0.01,18,False,400,256,1.568372,0.195104,0.297294,0.656,5.275,1.0,0.23529,0.207604,7.555,0.94,1,0.195104,hst,6.666,8.039,0.829,8.039,1.0,1.6384614607668743e-15,mix,397,3.928,8772,hst,1,1.967,native,0,0.0,0.25
case9,14454,147972,8,0.01,19,False,400,256,1.535465,0.184413,0.274096,0.673,5.602,1.0,0.221603,0.196161,7.828,0.94,1,0.184413,hst,6.929,8.326,0.832,8.326,1.0,1.8253563338087409e-16,mix,396,3.511,8734,hst,1,1.778,native,0,0.0,0.25
case9,14454,147972,8,0.01,20,False,400,256,1.558065,0.192693,0.288373,0.668,5.403,1.0,0.237561,0.209738,7.429,0.919,2,0.192693,hst,6.559,8.086,0.811,8.086,1.0,1.1571059044469956e-15,mix,398,3.729,8836,hst,1,2.059,native,0,0.0,0.25
case9,14454,147972,8,0.01,21,False,400,256,1.567778,0.19552,0.28714,0.681,5.46,1.0,0.236592,0.208604,7.516,0.937,1,0.19552,hst,6.627,8.019,0.826,8.019,1.0,1.4037033603327298e-15,mix,395,3.773,8911,hst,1,1.909,native,0,0.0,0.25
case9,14454,147972,8,0.25,17,False,400,256,1.575002,0.211622,0.550677,0.384,2.86,1.0,0.254261,0.223651,7.042,0.946,2,0.211622,hst,6.194,7.443,0.832,7.443,1.0,1.8253563338087409e-16,mix,399,5.794,8478,hst,1,2.105,native,0,0.0,0.25
case9,14454,147972,8,0.25,18,False,400,256,1.29507,0.144094,0.426174,0.338,3.039,1.0,0.173107,0.148058,8.747,0.973,1,0.144094,hst,7.481,8.988,0.832,8.988,1.0,1.6384614607668743e-15,mix,399,5.728,8516,hst,1,1.587,native,0,0.0,0.25
case9,14454,147972,8,0.25,19,False,400,256,1.290231,0.142486,0.421242,0.338,3.063,1.0,0.1738,0.14837,8.696,0.96,1,0.142486,hst,7.424,9.055,0.82,9.055,1.0,1.8253563338087409e-16,mix,399,5.543,8445,hst,1,1.578,native,0,0.0,0.25
case9,14454,147972,8,0.25,20,False,400,256,1.285828,0.144712,0.422035,0.343,3.047,1.0,0.173792,0.14837,8.666,0.975,1,0.144712,hst,7.399,8.885,0.833,8.885,1.0,1.1571059044469956e-15,mix,399,5.216,8528,hst,1,1.647,native,0,0.0,0.25
case9,14454,147972,8,0.25,21,False,400,256,1.285992,0.142769,0.420574,0.339,3.058,1.0,0.173259,0.149312,8.613,0.956,1,0.142769,hst,7.422,9.007,0.824,9.007,1.0,1.4037033603327298e-15,mix,399,5.617,8464,hst,1,1.528,native,0,0.0,0.25
msc10848,10848,1229776,8,0.01,17,False,400,256,1.50331,0.273036,0.421453,0.648,3.567,1.0,0.289852,0.270508,5.557,1.009,1,0.273036,hst,5.186,5.506,0.942,5.506,1.0,3.632031213502581e-16,mix,396,5.175,10011,hst,1,1.369,native,0,0.0,0.25
msc10848,10848,1229776,8,0.01,18,False,400,256,1.492145,0.268197,0.416978,0.643,3.578,1.0,0.29628,0.273925,5.447,0.979,1,0.268197,hst,5.036,5.564,0.905,5.564,1.0,6.160502327889403e-16,mix,393,5.096,9819,hst,1,1.447,native,0,0.0,0.25
msc10848,10848,1229776,8,0.01,19,False,400,256,1.620625,0.2601,0.384941,0.676,4.21,1.0,0.288913,0.267655,6.055,0.972,1,0.2601,hst,5.609,6.231,0.9,6.231,1.0,4.460432847857754e-16,mix,392,5.368,9498,hst,1,1.377,native,0,0.0,0.25
msc10848,10848,1229776,8,0.01,20,False,400,256,1.570949,0.266101,0.397738,0.669,3.95,1.0,0.298122,0.276158,5.689,0.964,1,0.266101,hst,5.269,5.904,0.893,5.904,1.0,3.2856469467467963e-16,mix,391,4.929,9975,hst,1,1.442,native,0,0.0,0.25
msc10848,10848,1229776,8,0.01,21,False,400,256,1.502015,0.259273,0.413914,0.626,3.629,1.0,0.292687,0.273017,5.502,0.95,1,0.259273,hst,5.132,5.793,0.886,5.793,1.0,5.305500907434564e-16,mix,389,4.806,9960,hst,1,1.435,native,0,0.0,0.25
msc10848,10848,1229776,8,0.25,17,False,400,256,1.559482,0.275837,1.65093,0.167,0.945,1.0,0.305976,0.277518,5.619,0.994,1,0.275837,hst,5.097,5.654,0.901,5.654,1.0,3.632031213502581e-16,mix,399,3.471,8652,hst,1,1.868,native,0,0.0,0.25
msc10848,10848,1229776,8,0.25,18,False,400,256,1.54749,0.268606,1.665474,0.161,0.929,1.0,0.303913,0.27616,5.604,0.973,1,0.268606,hst,5.092,5.761,0.884,5.761,1.0,6.160502327889403e-16,mix,399,2.404,9201,hst,1,1.866,native,0,0.0,0.25
msc10848,10848,1229776,8,0.25,19,False,400,256,1.529921,0.267246,1.640953,0.163,0.932,1.0,0.306349,0.274931,5.565,0.972,2,0.267246,hst,4.994,5.725,0.872,5.725,1.0,4.460432847857754e-16,mix,399,3.486,8691,hst,1,1.948,native,0,0.0,0.25
msc10848,10848,1229776,8,0.25,20,False,400,256,1.543425,0.261374,1.640756,0.159,0.941,1.0,0.299401,0.268733,5.743,0.973,2,0.261374,hst,5.155,5.905,0.873,5.905,1.0,3.2856469467467963e-16,mix,399,2.577,9048,hst,1,1.983,native,0,0.0,0.25
msc10848,10848,1229776,8,0.25,21,False,400,256,1.496744,0.261925,1.648014,0.159,0.908,1.0,0.295922,0.269318,5.558,0.973,2,0.261925,hst,5.058,5.714,0.885,5.714,1.0,5.305500907434564e-16,mix,399,1.0,8934,hst,1,1.909,native,0,0.0,0.25
ct20stif,52329,2600295,8,0.01,17,False,400,256,0.745988,0.192103,0.274751,0.699,2.715,1.0,0.203865,0.195005,3.825,0.985,2,0.192103,hst,3.659,3.883,0.942,3.883,1.0,3.403944480715774e-16,mix,398,4.73,12135,hst,1,1.333,native,0,0.0,0.25
ct20stif,52329,2600295,8,0.01,18,False,400,256,0.553039,0.166197,0.235864,0.705,2.345,1.0,0.175869,0.170662,3.241,0.974,3,0.166197,hst,3.145,3.328,0.945,3.328,1.0,3.351339203340676e-16,mix,399,1.929,10501,hst,1,1.233,native,0,0.0,0.25
ct20stif,52329,2600295,8,0.01,19,False,400,256,0.636894,0.183244,0.26591,0.689,2.395,1.0,0.193452,0.187025,3.405,0.98,3,0.183244,hst,3.292,3.476,0.947,3.476,1.0,2.600013994931016e-16,mix,398,4.618,12324,hst,1,1.24,native,0,0.0,0.25
ct20stif,52329,2600295,8,0.01,20,False,400,256,0.668664,0.187207,0.280314,0.668,2.385,1.0,0.199866,0.192627,3.471,0.972,3,0.187207,hst,3.346,3.572,0.937,3.572,1.0,5.949530076200267e-16,mix,399,4.942,11685,hst,1,1.324,native,0,0.0,0.25
ct20stif,52329,2600295,8,0.01,21,False,400,256,0.698793,0.177454,0.251416,0.706,2.779,1.0,0.192844,0.18246,3.83,0.973,3,0.177454,hst,3.624,3.938,0.92,3.938,1.0,4.493998728164776e-16,mix,399,4.948,10852,hst,1,1.396,native,0,0.0,0.25
ct20stif,52329,2600295,8,0.25,17,False,400,256,0.676527,0.239773,0.807949,0.297,0.837,1.0,0.213737,0.198101,3.415,1.21,4,0.239773,hst,3.165,2.822,1.122,2.822,1.0,3.403944480715774e-16,mix,399,1.56,8006,hst,1,1.797,native,0,0.0,0.25
ct20stif,52329,2600295,8,0.25,18,False,400,256,0.658549,0.206608,0.79602,0.26,0.827,1.0,0.272847,0.207059,3.18,0.998,26,0.206608,hst,2.414,3.187,0.757,3.187,1.0,3.351339203340676e-16,mix,399,1.924,6588,hst,1,11.668,native,0,0.0,0.25
ct20stif,52329,2600295,8,0.25,19,False,400,256,0.658933,0.198182,0.803426,0.247,0.82,1.0,0.280673,0.210609,3.129,0.941,27,0.198182,hst,2.348,3.325,0.706,3.325,1.0,2.600013994931016e-16,mix,399,2.741,7886,hst,1,12.159,native,0,0.0,0.25
ct20stif,52329,2600295,8,0.25,20,False,400,256,0.661015,0.193846,0.799363,0.243,0.827,1.0,0.279769,0.208828,3.165,0.928,27,0.193846,hst,2.363,3.41,0.693,3.41,1.0,5.949530076200267e-16,mix,399,2.446,8234,hst,1,12.41,native,0,0.0,0.25
ct20stif,52329,2600295,8,0.25,21,False,400,256,0.671031,0.202092,0.809348,0.25,0.829,1.0,0.21573,0.200039,3.355,1.01,4,0.202092,hst,3.111,3.32,0.937,3.32,1.0,4.493998728164776e-16,mix,399,3.626,8267,hst,1,1.784,native,0,0.0,0.25
s3rmt3m3,5357,207123,8,0.01,17,False,400,256,0.486804,0.117186,0.148929,0.787,3.269,1.0,0.129067,0.123337,3.947,0.95,2,0.117186,hst,3.772,4.154,0.908,4.154,1.0,4.0558810500666957e-16,mix,387,2.896,4270,hst,1,0.622,native,0,0.0,0.25
s3rmt3m3,5357,207123,8,0.01,18,False,400,256,0.457625,0.111127,0.143613,0.774,3.187,1.0,0.123088,0.117982,3.879,0.942,2,0.111127,hst,3.718,4.118,0.903,4.118,1.0,4.602754019127631e-16,mix,389,3.09,3954,hst,1,0.592,native,0,0.0,0.25
s3rmt3m3,5357,207123,8,0.01,19,False,400,256,0.483808,0.108057,0.145309,0.744,3.33,1.0,0.123499,0.117559,4.115,0.919,2,0.108057,hst,3.917,4.477,0.875,4.477,1.0,3.6103403035014226e-16,mix,384,3.284,4100,hst,1,0.609,native,0,0.0,0.25
s3rmt3m3,5357,207123,8,0.01,20,False,400,256,0.447253,0.108016,0.146002,0.74,3.063,1.0,0.127833,0.122708,3.645,0.88,2,0.108016,hst,3.499,4.141,0.845,4.141,1.0,3.8491695538458903e-16,mix,387,2.891,3900,hst,1,0.61,native,0,0.0,0.25
s3rmt3m3,5357,207123,8,0.01,21,False,400,256,0.458965,0.108974,0.147426,0.739,3.113,1.0,0.125589,0.120815,3.799,0.902,2,0.108974,hst,3.654,4.212,0.868,4.212,1.0,4.3170597187208097e-16,mix,390,2.743,4159,hst,1,0.612,native,0,0.0,0.25
s3rmt3m3,5357,207123,8,0.25,17,False,400,256,0.474679,0.113097,0.41795,0.271,1.136,1.0,0.131662,0.12178,3.898,0.929,2,0.113097,hst,3.605,4.197,0.859,4.197,1.0,4.0558810500666957e-16,mix,399,1.637,3402,hst,1,0.875,native,0,0.0,0.25
s3rmt3m3,5357,207123,8,0.25,18,False,400,256,0.477409,0.114787,0.418453,0.274,1.141,1.0,0.128937,0.119401,3.998,0.961,2,0.114787,hst,3.703,4.159,0.89,4.159,1.0,4.602754019127631e-16,mix,399,2.123,3247,hst,1,0.866,native,0,0.0,0.25
s3rmt3m3,5357,207123,8,0.25,19,False,400,256,0.479156,0.112852,0.422553,0.267,1.134,1.0,0.130096,0.120484,3.977,0.937,2,0.112852,hst,3.683,4.246,0.867,4.246,1.0,3.6103403035014226e-16,mix,399,1.611,3267,hst,1,0.879,native,0,0.0,0.25
s3rmt3m3,5357,207123,8,0.25,20,False,400,256,0.482483,0.114397,0.421768,0.271,1.144,1.0,0.129746,0.120148,4.016,0.952,2,0.114397,hst,3.719,4.218,0.882,4.218,1.0,3.8491695538458903e-16,mix,399,4.169,3306,hst,1,0.892,native,0,0.0,0.25
s3rmt3m3,5357,207123,8,0.25,21,False,400,256,0.477732,0.110963,0.418509,0.265,1.142,1.0,0.129738,0.120181,3.975,0.923,2,0.110963,hst,3.682,4.305,0.855,4.305,1.0,4.3170597187208097e-16,mix,399,4.341,3505,hst,1,0.848,native,0,0.0,0.25
memplus,17758,99147,8,0.01,17,False,400,256,0.657928,0.12099,0.195203,0.62,3.37,1.0,0.141798,0.12427,5.294,0.974,3,0.12099,hst,4.64,5.438,0.853,5.438,1.0,3.582437197197559e-16,mix,396,4.679,9555,hst,1,1.365,native,0,0.0,0.25
memplus,17758,99147,8,0.01,18,False,400,256,0.647356,0.124649,0.209975,0.594,3.083,1.0,0.147409,0.129733,4.99,0.961,3,0.124649,hst,4.392,5.193,0.846,5.193,1.0,3.582443742956908e-16,mix,399,1.164,9149,hst,1,1.343,native,0,0.0,0.25
memplus,17758,99147,8,0.01,19,False,400,256,0.724376,0.118359,0.189044,0.626,3.832,1.0,0.139522,0.124661,5.811,0.949,2,0.118359,hst,5.192,6.12,0.848,6.12,1.0,4.41481093913526e-16,mix,395,1.189,9278,hst,1,1.132,native,0,0.0,0.25
memplus,17758,99147,8,0.01,20,False,400,256,0.721634,0.126916,0.204908,0.619,3.522,1.0,0.147306,0.12955,5.57,0.98,2,0.126916,hst,4.899,5.686,0.862,5.686,1.0,3.582437197197559e-16,mix,397,4.345,9916,hst,1,1.334,native,0,0.0,0.25
memplus,17758,99147,8,0.01,21,False,400,256,0.694909,0.12419,0.197722,0.628,3.515,1.0,0.147883,0.130302,5.333,0.953,2,0.12419,hst,4.699,5.596,0.84,5.596,1.0,3.582437197197559e-16,mix,397,4.521,9608,hst,1,1.346,native,0,0.0,0.25
memplus,17758,99147,8,0.25,17,False,400,256,0.753773,0.145001,0.488116,0.297,1.544,1.0,0.157828,0.14035,5.371,1.033,2,0.145001,hst,4.776,5.198,0.919,5.198,1.0,3.582437197197559e-16,mix,399,2.713,8615,hst,1,1.411,native,0,0.0,0.25
memplus,17758,99147,8,0.25,18,False,400,256,0.788437,0.133198,0.450142,0.296,1.752,1.0,0.155955,0.139365,5.657,0.956,2,0.133198,hst,5.056,5.919,0.854,5.919,1.0,3.582443742956908e-16,mix,399,4.143,8745,hst,1,1.444,native,0,0.0,0.25
memplus,17758,99147,8,0.25,19,False,400,256,0.757683,0.136907,0.497462,0.275,1.523,1.0,0.161169,0.144091,5.258,0.95,3,0.136907,hst,4.701,5.534,0.849,5.534,1.0,4.41481093913526e-16,mix,399,2.067,8535,hst,1,1.746,native,0,0.0,0.25
memplus,17758,99147,8,0.25,20,False,400,256,0.776503,0.13296,0.456166,0.291,1.702,1.0,0.156049,0.138982,5.587,0.957,2,0.13296,hst,4.976,5.84,0.852,5.84,1.0,3.582437197197559e-16,mix,399,4.362,8843,hst,1,1.39,native,0,0.0,0.25
memplus,17758,99147,8,0.25,21,False,400,256,0.778281,0.138025,0.494485,0.279,1.574,1.0,0.158826,0.141207,5.512,0.977,2,0.138025,hst,4.9,5.639,0.869,5.639,1.0,3.582437197197559e-16,mix,399,4.036,9091,hst,1,1.441,native,0,0.0,0.25
olafu,16146,1015156,8,0.01,17,False,400,256,0.734918,0.187453,0.272429,0.688,2.698,1.0,0.19754,0.189696,3.874,0.988,2,0.187453,hst,3.72,3.921,0.949,3.921,1.0,5.582074938205133e-16,mix,396,3.852,9524,hst,1,0.976,native,0,0.0,0.25
olafu,16146,1015156,8,0.01,18,False,400,256,0.678952,0.174733,0.256135,0.682,2.651,1.0,0.185913,0.179839,3.775,0.972,2,0.174733,hst,3.652,3.886,0.94,3.886,1.0,6.4036469396236e-16,mix,396,4.103,8935,hst,1,0.9,native,0,0.0,0.25
olafu,16146,1015156,8,0.01,19,False,400,256,0.69416,0.193664,0.279695,0.692,2.482,1.0,0.207482,0.20057,3.461,0.966,2,0.193664,hst,3.346,3.584,0.933,3.584,1.0,4.864534386882603e-16,mix,397,3.256,10259,hst,1,1.057,native,0,0.0,0.25
olafu,16146,1015156,8,0.01,20,False,400,256,0.742273,0.181227,0.262075,0.692,2.832,1.0,0.198338,0.190888,3.889,0.949,2,0.181227,hst,3.742,4.096,0.914,4.096,1.0,8.4320949564375e-16,mix,398,3.632,9316,hst,1,0.878,native,0,0.0,0.25
olafu,16146,1015156,8,0.01,21,False,400,256,0.783334,0.170573,0.257424,0.663,3.043,1.0,0.191751,0.181647,4.312,0.939,2,0.170573,hst,4.085,4.592,0.89,4.592,1.0,5.998259265642777e-16,mix,393,4.06,9634,hst,1,0.953,native,0,0.0,0.25
olafu,16146,1015156,8,0.25,17,False,400,256,0.775638,0.184863,0.77529,0.238,1.0,1.0,0.196997,0.182023,4.261,1.016,2,0.184863,hst,3.937,4.196,0.938,4.196,1.0,5.582074938205133e-16,mix,399,4.014,6644,hst,1,1.317,native,0,0.0,0.25
olafu,16146,1015156,8,0.25,18,False,400,256,0.753605,0.176663,0.780376,0.226,0.966,1.0,0.197445,0.184842,4.077,0.956,2,0.176663,hst,3.817,4.266,0.895,4.266,1.0,6.4036469396236e-16,mix,399,1.961,6627,hst,1,1.275,native,0,0.0,0.25
olafu,16146,1015156,8,0.25,19,False,400,256,0.779663,0.177352,0.773847,0.229,1.008,1.0,0.199407,0.185187,4.21,0.958,2,0.177352,hst,3.91,4.396,0.889,4.396,1.0,4.864534386882603e-16,mix,399,4.331,6585,hst,1,1.384,native,0,0.0,0.25
olafu,16146,1015156,8,0.25,20,False,400,256,0.780356,0.180175,0.789341,0.228,0.989,1.0,0.202205,0.187649,4.159,0.96,2,0.180175,hst,3.859,4.331,0.891,4.331,1.0,8.4320949564375e-16,mix,399,3.615,7014,hst,1,1.361,native,0,0.0,0.25
olafu,16146,1015156,8,0.25,21,False,400,256,0.758017,0.176366,0.765331,0.23,0.99,1.0,0.198631,0.183189,4.138,0.963,2,0.176366,hst,3.816,4.298,0.888,4.298,1.0,5.998259265642777e-16,mix,399,2.764,6422,hst,1,1.288,native,0,0.0,0.25
bcsstk25,15439,252241,8,0.01,17,False,400,256,0.259323,0.125632,0.164496,0.764,1.576,1.0,0.131926,0.130151,1.992,0.965,5,0.125632,hst,1.966,2.064,0.952,2.064,1.0,1.4310126622262146e-16,mix,397,5.219,6956,hst,1,0.663,native,0,0.0,0.25
bcsstk25,15439,252241,8,0.01,18,False,400,256,0.259255,0.131109,0.164932,0.795,1.572,1.0,0.143501,0.142757,1.816,0.918,6,0.131109,hst,1.807,1.977,0.914,1.977,1.0,2.218697631478781e-16,mix,396,4.754,6492,hst,1,0.704,native,0,0.0,0.25
bcsstk25,15439,252241,8,0.01,19,False,400,256,0.244518,0.140452,0.183999,0.763,1.329,1.0,0.173948,0.149542,1.635,0.939,56,0.140452,hst,1.406,1.741,0.807,1.741,1.0,9.427442670147338e-17,mix,397,4.535,7431,hst,1,5.355,native,0,0.0,0.25
bcsstk25,15439,252241,8,0.01,20,False,400,256,0.254419,0.126947,0.168977,0.751,1.506,1.0,0.139802,0.1386,1.836,0.916,6,0.126947,hst,1.82,2.004,0.908,2.004,1.0,1.4798782495741104e-16,mix,395,4.528,6346,hst,1,0.696,native,0,0.0,0.25
bcsstk25,15439,252241,8,0.01,21,False,400,256,0.238267,0.132643,0.174512,0.76,1.365,1.0,0.168644,0.144768,1.646,0.916,54,0.132643,hst,1.413,1.796,0.787,1.796,1.0,1.5323971434071406e-16,mix,398,4.88,7024,hst,1,5.092,native,0,0.0,0.25
bcsstk25,15439,252241,8,0.25,17,False,400,256,0.259412,0.145585,0.53166,0.274,0.488,1.0,0.182251,0.152111,1.705,0.957,66,0.145585,hst,1.423,1.782,0.799,1.782,1.0,1.4310126622262146e-16,mix,399,2.807,5345,hst,1,7.06,native,0,0.0,0.25
bcsstk25,15439,252241,8,0.25,18,False,400,256,0.259976,0.143243,0.531978,0.269,0.489,1.0,0.185107,0.153728,1.691,0.932,66,0.143243,hst,1.404,1.815,0.774,1.815,1.0,2.218697631478781e-16,mix,399,5.316,5450,hst,1,6.978,native,0,0.0,0.25
bcsstk25,15439,252241,8,0.25,19,False,400,256,0.256204,0.14518,0.545338,0.266,0.47,1.0,0.185009,0.155111,1.652,0.936,70,0.14518,hst,1.385,1.765,0.785,1.765,1.0,9.427442670147338e-17,mix,399,1.0,4980,hst,1,7.085,native,0,0.0,0.25
bcsstk25,15439,252241,8,0.25,20,False,400,256,0.259375,0.142972,0.535704,0.267,0.484,1.0,0.184922,0.154327,1.681,0.926,66,0.142972,hst,1.403,1.814,0.773,1.814,1.0,1.4798782495741104e-16,mix,399,1.0,5460,hst,1,6.933,native,0,0.0,0.25
bcsstk25,15439,252241,8,0.25,21,False,400,256,0.258731,0.145365,0.546132,0.266,0.474,1.0,0.186245,0.155494,1.664,0.935,70,0.145365,hst,1.389,1.78,0.781,1.78,1.0,1.5323971434071406e-16,mix,399,4.576,5505,hst,1,7.208,native,0,0.0,0.25
circuit_3,12127,48137,8,0.01,17,False,400,256,0.330129,0.0925,0.149203,0.62,2.213,1.0,0.135857,0.102377,3.225,0.904,24,0.0925,hst,2.43,3.569,0.681,3.569,1.0,6.734179160610594e-16,mix,396,4.955,7528,hst,1,5.357,native,0,0.0,0.25
circuit_3,12127,48137,8,0.01,18,False,400,256,0.347001,0.094205,0.152162,0.619,2.28,1.0,0.136133,0.102374,3.39,0.92,22,0.094205,hst,2.549,3.683,0.692,3.683,1.0,6.734177751265342e-16,mix,392,3.693,7628,hst,1,5.306,native,0,0.0,0.25
circuit_3,12127,48137,8,0.01,19,False,400,256,0.342076,0.092842,0.148082,0.627,2.31,1.0,0.106614,0.098949,3.457,0.938,4,0.092842,hst,3.209,3.685,0.871,3.685,1.0,1.38110199246993e-16,mix,396,4.916,7544,hst,1,0.953,native,0,0.0,0.25
circuit_3,12127,48137,8,0.01,20,False,400,256,0.328341,0.0938,0.145953,0.643,2.25,1.0,0.136747,0.103163,3.183,0.909,24,0.0938,hst,2.401,3.5,0.686,3.5,1.0,7.407593410861525e-16,mix,396,6.217,7410,hst,1,5.303,native,0,0.0,0.25
circuit_3,12127,48137,8,0.01,21,False,400,256,0.331601,0.097796,0.154262,0.634,2.15,1.0,0.148201,0.110216,3.009,0.887,27,0.097796,hst,2.238,3.391,0.66,3.391,1.0,6.413984212090423e-16,mix,396,4.906,7431,hst,1,5.888,native,0,0.0,0.25
circuit_3,12127,48137,8,0.25,17,False,400,256,0.372065,0.117011,0.355107,0.33,1.048,1.0,0.162715,0.124001,3.001,0.944,26,0.117011,hst,2.287,3.18,0.719,3.18,1.0,6.734179160610594e-16,mix,399,2.932,7611,hst,1,6.545,native,0,0.0,0.25
circuit_3,12127,48137,8,0.25,18,False,400,256,0.361557,0.115708,0.357788,0.323,1.011,1.0,0.162409,0.124053,2.915,0.933,27,0.115708,hst,2.226,3.125,0.712,3.125,1.0,6.734177751265342e-16,mix,399,3.859,7371,hst,1,6.387,native,0,0.0,0.25
circuit_3,12127,48137,8,0.25,19,False,400,256,0.378225,0.1147,0.355355,0.323,1.064,1.0,0.162976,0.12236,3.091,0.937,25,0.1147,hst,2.321,3.298,0.704,3.298,1.0,1.38110199246993e-16,mix,399,2.35,7436,hst,1,6.389,native,0,0.0,0.25
circuit_3,12127,48137,8,0.25,20,False,400,256,0.368071,0.115576,0.354587,0.326,1.038,1.0,0.164128,0.125334,2.937,0.922,27,0.115576,hst,2.243,3.185,0.704,3.185,1.0,7.407593410861525e-16,mix,399,2.383,7655,hst,1,6.436,native,0,0.0,0.25
circuit_3,12127,48137,8,0.25,21,False,400,256,0.368992,0.114763,0.358846,0.32,1.028,1.0,0.164811,0.124508,2.964,0.922,27,0.114763,hst,2.239,3.215,0.696,3.215,1.0,6.413984212090423e-16,mix,399,3.864,7451,hst,1,6.575,native,0,0.0,0.25
bcsstk18,11948,149090,8,0.01,17,False,400,256,0.235298,0.120347,0.156261,0.77,1.506,1.0,0.154366,0.129521,1.817,0.929,45,0.120347,hst,1.524,1.955,0.78,1.955,1.0,8.625236741385534e-17,mix,396,4.646,5817,hst,1,4.751,native,0,0.0,0.25
bcsstk18,11948,149090,8,0.01,18,False,400,256,0.216438,0.124674,0.160404,0.777,1.349,1.0,0.160832,0.136469,1.586,0.914,60,0.124674,hst,1.346,1.736,0.775,1.736,1.0,1.7955529896133775e-16,mix,396,4.693,5648,hst,1,4.778,native,0,0.0,0.25
bcsstk18,11948,149090,8,0.01,19,False,400,256,0.205959,0.130042,0.168795,0.77,1.22,1.0,0.163196,0.142582,1.444,0.912,74,0.130042,hst,1.262,1.584,0.797,1.584,1.0,1.3804959837172369e-16,mix,396,4.475,6137,hst,1,4.675,native,0,0.0,0.25
bcsstk18,11948,149090,8,0.01,20,False,400,256,0.207678,0.123113,0.161288,0.763,1.288,1.0,0.158782,0.137321,1.512,0.897,67,0.123113,hst,1.308,1.687,0.775,1.687,1.0,2.057824038214574e-16,mix,395,4.65,5609,hst,1,4.683,native,0,0.0,0.25
bcsstk18,11948,149090,8,0.01,21,False,400,256,0.21511,0.125306,0.163123,0.768,1.319,1.0,0.164687,0.142632,1.508,0.879,63,0.125306,hst,1.306,1.717,0.761,1.717,1.0,3.703333649681202e-16,mix,396,4.429,5787,hst,1,4.582,native,0,0.0,0.25
bcsstk18,11948,149090,8,0.25,17,False,400,256,0.246467,0.150929,0.589262,0.256,0.418,1.0,0.185681,0.157592,1.564,0.958,76,0.150929,hst,1.327,1.633,0.813,1.633,1.0,8.625236741385534e-17,mix,399,4.694,5224,hst,1,6.763,native,0,0.0,0.25
bcsstk18,11948,149090,8,0.25,18,False,400,256,0.253045,0.15074,0.584578,0.258,0.433,1.0,0.189947,0.161372,1.568,0.934,76,0.15074,hst,1.332,1.679,0.794,1.679,1.0,1.7955529896133775e-16,mix,399,4.142,4618,hst,1,6.953,native,0,0.0,0.25
bcsstk18,11948,149090,8,0.25,19,False,400,256,0.244969,0.149144,0.578328,0.258,0.424,1.0,0.186283,0.158195,1.549,0.943,81,0.149144,hst,1.315,1.642,0.801,1.642,1.0,1.3804959837172369e-16,mix,399,3.279,4944,hst,1,7.042,native,0,0.0,0.25
bcsstk18,11948,149090,8,0.25,20,False,400,256,0.252706,0.148227,0.573061,0.259,0.441,1.0,0.184825,0.157685,1.603,0.94,72,0.148227,hst,1.367,1.705,0.802,1.705,1.0,2.057824038214574e-16,mix,399,3.082,4906,hst,1,6.796,native,0,0.0,0.25
bcsstk18,11948,149090,8,0.25,21,False,400,256,0.249674,0.151495,0.584757,0.259,0.427,1.0,0.188545,0.160845,1.552,0.942,78,0.151495,hst,1.324,1.648,0.803,1.648,1.0,3.703333649681202e-16,mix,399,4.72,4460,hst,1,6.9,native,0,0.0,0.25
add32,4960,19848,8,0.01,17,False,400,256,0.084511,0.059243,0.071036,0.834,1.19,1.0,0.078345,0.065671,1.287,0.902,153,0.059243,hst,1.079,1.427,0.756,1.427,1.0,1.834572946307244e-16,mix,390,1.592,2886,hst,1,2.881,native,0,0.0,0.25
add32,4960,19848,8,0.01,18,False,400,256,0.084572,0.059296,0.071708,0.827,1.179,1.0,0.078812,0.06696,1.263,0.886,156,0.059296,hst,1.073,1.426,0.752,1.426,1.0,3.8969112366871195e-16,mix,389,4.991,2831,hst,1,2.751,native,0,0.0,0.25
add32,4960,19848,8,0.01,19,False,400,256,0.081511,0.058508,0.072648,0.805,1.122,1.0,0.078625,0.067079,1.215,0.872,191,0.058508,hst,1.037,1.393,0.744,1.393,1.0,1.440904858629578e-16,mix,391,4.586,2970,hst,1,2.75,native,0,0.0,0.25
add32,4960,19848,8,0.01,20,False,400,256,0.084793,0.058728,0.074054,0.793,1.145,1.0,0.079673,0.067154,1.263,0.875,166,0.058728,hst,1.064,1.444,0.737,1.444,1.0,1.9189147112235067e-16,mix,385,5.005,2803,hst,1,2.923,native,0,0.0,0.25
