matrix,N,nnz,B,rho,seed,phase,steps,dirty_cols,always_delta_baseline_ms,always_hst_ms,always_hst_patchable_ms,patchable_vs_per_block,patchable_vs_delta_baseline,oracle3_vs_oracle2,router_ms,router_steady_ms,router_steady_vs_csr,router_steady_vs_oracle,breakeven_steps,oracle_ms,oracle_arm,router_vs_csr,oracle_vs_csr,router_vs_oracle,misroute_cost_if_delta_baseline,misroute_cost_if_hst,maxrelerr,churn_model,patchable_splices,patchable_arena_ratio,rows_patchable,router_arm,router_switches,router_tax_ms,ordering,relabel_seed,relabel_relerr,churn_alpha
ct20stif,52329,2600295,8,0.25,17,False,200,256,0.622819,0.41409,1.64786,0.251,0.378,1.0,0.45815,0.317534,1.961,1.304,52,0.41409,hst,1.359,1.504,0.904,1.504,1.0,3.403944480715774e-16,mix,199,4.572,14508,hst,1,15.861,native,0,0.0,0.75
ct20stif,52329,2600295,8,0.25,18,False,200,256,0.618616,0.319987,1.652619,0.194,0.374,1.0,0.44935,0.319237,1.938,1.002,53,0.319987,hst,1.377,1.933,0.712,1.933,1.0,3.351339203340676e-16,mix,199,3.559,14880,hst,1,15.895,native,0,0.0,0.75
ct20stif,52329,2600295,8,0.25,19,False,200,256,0.62957,0.301909,1.650532,0.183,0.381,1.0,0.458016,0.321077,1.961,0.94,53,0.301909,hst,1.375,2.085,0.659,2.085,1.0,2.600013994931016e-16,mix,199,1.703,14867,hst,1,16.449,native,0,0.0,0.75
bcsstk18,11948,149090,8,0.01,17,False,200,256,0.279577,0.201952,0.252987,0.798,1.105,1.0,0.291913,0.22584,1.238,0.894,139,0.201952,hst,0.958,1.384,0.692,1.384,1.0,8.625236741385534e-17,mix,199,5.266,6623,hst,1,7.46,native,0,0.0,0.75
bcsstk18,11948,149090,8,0.01,18,False,200,256,0.288927,0.194822,0.242649,0.803,1.191,1.0,0.287481,0.218348,1.323,0.892,108,0.194822,hst,1.005,1.483,0.678,1.483,1.0,1.7955529896133775e-16,mix,199,1.046,6404,hst,1,7.596,native,0,0.0,0.75
bcsstk18,11948,149090,8,0.01,19,False,200,256,0.247525,0.186904,0.238761,0.783,1.037,1.0,0.270562,0.210708,1.175,0.887,203,0.186904,hst,0.915,1.324,0.691,1.324,1.0,1.3804959837172369e-16,mix,199,1.721,6569,hst,1,7.477,native,0,0.0,0.75
bcsstk18,11948,149090,8,0.25,17,False,200,256,0.268506,0.264009,1.118495,0.236,0.24,1.0,0.340181,0.268474,1.0,0.983,351307,0.264009,hst,0.789,1.017,0.776,1.017,1.0,8.625236741385534e-17,mix,199,1.0,6913,hst,1,11.144,native,0,0.0,0.75
bcsstk18,11948,149090,8,0.25,18,False,200,256,0.261751,0.250233,1.103877,0.227,0.237,1.0,0.343379,0.272745,0.96,0.917,,0.250233,hst,0.762,1.046,0.729,1.046,1.0,1.7955529896133775e-16,mix,199,2.572,6706,hst,1,11.308,native,0,0.0,0.75
bcsstk18,11948,149090,8,0.25,19,False,200,256,0.268166,0.249824,1.101187,0.227,0.244,1.0,0.342361,0.273216,0.982,0.914,,0.249824,hst,0.783,1.073,0.73,1.073,1.0,1.3804959837172369e-16,mix,199,5.72,6970,hst,1,11.179,native,0,0.0,0.75
bcsstk25,15439,252241,8,0.01,17,False,200,256,0.307734,0.192305,0.261285,0.736,1.178,1.0,0.290546,0.218438,1.409,0.88,86,0.192305,hst,1.059,1.6,0.662,1.6,1.0,1.4310126622262146e-16,mix,199,1.448,7673,hst,1,7.646,native,0,0.0,0.75
bcsstk25,15439,252241,8,0.01,18,False,200,256,0.309274,0.199129,0.255878,0.778,1.209,1.0,0.290616,0.2206,1.402,0.903,83,0.199129,hst,1.064,1.553,0.685,1.553,1.0,2.218697631478781e-16,mix,199,1.307,7624,hst,1,7.392,native,0,0.0,0.75
bcsstk25,15439,252241,8,0.01,19,False,200,256,0.233816,0.148719,0.207082,0.718,1.129,1.0,0.214775,0.167062,1.4,0.89,84,0.148719,hst,1.089,1.572,0.692,1.572,1.0,9.427442670147338e-17,mix,199,1.268,8057,hst,1,5.603,native,0,0.0,0.75
bcsstk25,15439,252241,8,0.25,17,False,200,256,0.233351,0.205897,0.908943,0.227,0.257,1.0,0.261301,0.205671,1.135,1.001,309,0.205897,hst,0.893,1.133,0.788,1.133,1.0,1.4310126622262146e-16,mix,199,4.717,8120,hst,1,8.559,native,0,0.0,0.75
bcsstk25,15439,252241,8,0.25,18,False,200,256,0.229458,0.1926,0.918821,0.21,0.25,1.0,0.264704,0.207519,1.106,0.928,399,0.1926,hst,0.867,1.191,0.728,1.191,1.0,2.218697631478781e-16,mix,199,5.056,8377,hst,1,8.762,native,0,0.0,0.75
bcsstk25,15439,252241,8,0.25,19,False,200,256,0.230668,0.191683,0.910703,0.21,0.253,1.0,0.26156,0.206622,1.116,0.928,365,0.191683,hst,0.882,1.203,0.733,1.203,1.0,9.427442670147338e-17,mix,199,5.515,8117,hst,1,8.783,native,0,0.0,0.75
msc10848,10848,1229776,8,0.01,17,False,200,256,1.5675,0.323207,0.520443,0.621,3.012,1.0,0.359152,0.322712,4.857,1.002,1,0.323207,hst,4.364,4.85,0.9,4.85,1.0,3.632031213502581e-16,mix,199,3.705,10377,hst,1,1.478,native,0,0.0,0.75
msc10848,10848,1229776,8,0.01,18,False,200,256,1.643847,0.31878,0.535347,0.595,3.071,1.0,0.376882,0.340092,4.834,0.937,1,0.31878,hst,4.362,5.157,0.846,5.157,1.0,6.160502327889403e-16,mix,199,3.58,10440,hst,1,1.462,native,0,0.0,0.75
msc10848,10848,1229776,8,0.01,19,False,200,256,1.665153,0.313172,0.526935,0.594,3.16,1.0,0.367625,0.331068,5.03,0.946,1,0.313172,hst,4.529,5.317,0.852,5.317,1.0,4.460432847857754e-16,mix,199,3.631,10389,hst,1,1.55,native,0,0.0,0.75
msc10848,10848,1229776,8,0.25,17,False,200,256,1.540508,0.425356,3.108304,0.137,0.496,1.0,0.462471,0.407179,3.783,1.045,2,0.425356,hst,3.331,3.622,0.92,3.622,1.0,3.632031213502581e-16,mix,199,3.392,10494,hst,1,2.499,native,0,0.0,0.75
msc10848,10848,1229776,8,0.25,18,False,200,256,1.527437,0.39606,3.158292,0.125,0.484,1.0,0.461425,0.404507,3.776,0.979,2,0.39606,hst,3.31,3.857,0.858,3.857,1.0,6.160502327889403e-16,mix,199,4.905,10446,hst,1,2.622,native,0,0.0,0.75
msc10848,10848,1229776,8,0.25,19,False,200,256,1.549837,0.391867,3.063715,0.128,0.506,1.0,0.45811,0.399509,3.879,0.981,2,0.391867,hst,3.383,3.955,0.855,3.955,1.0,4.460432847857754e-16,mix,199,3.816,10512,hst,1,2.689,native,0,0.0,0.75
nasa2910,2910,174296,8,0.01,17,False,200,256,0.88562,0.175369,0.21539,0.814,4.112,1.0,0.203854,0.182742,4.846,0.96,1,0.175369,hst,4.344,5.05,0.86,5.05,1.0,2.8038709295888876e-16,mix,198,2.813,2910,hst,1,0.865,native,0,0.0,0.75
nasa2910,2910,174296,8,0.01,18,False,200,256,0.857568,0.174103,0.208176,0.836,4.119,1.0,0.19259,0.174325,4.919,0.999,1,0.174103,hst,4.453,4.926,0.904,4.926,1.0,3.799423773445064e-16,mix,195,2.949,2910,hst,1,0.772,native,0,0.0,0.75
nasa2910,2910,174296,8,0.01,19,False,200,256,0.893626,0.162905,0.222808,0.731,4.011,1.0,0.199714,0.177722,5.028,0.917,1,0.162905,hst,4.475,5.486,0.816,5.486,1.0,3.9854920332226225e-16,mix,197,2.8,2910,hst,1,0.875,native,0,0.0,0.75
nasa2910,2910,174296,8,0.25,17,False,200,256,0.804574,0.19463,0.985109,0.198,0.817,1.0,0.233673,0.201555,3.992,0.966,2,0.19463,hst,3.443,4.134,0.833,4.134,1.0,2.8038709295888876e-16,mix,199,4.118,2894,hst,1,1.422,native,0,0.0,0.75
nasa2910,2910,174296,8,0.25,18,False,200,256,0.799014,0.194538,0.993067,0.196,0.805,1.0,0.373184,0.22152,3.607,0.878,16,0.194538,hst,2.141,4.107,0.521,4.107,1.0,3.799423773445064e-16,mix,199,3.891,2900,hst,1,9.339,native,0,0.0,0.75
nasa2910,2910,174296,8,0.25,19,False,200,256,0.806487,0.19189,0.990118,0.194,0.815,1.0,0.2331,0.19984,4.036,0.96,2,0.19189,hst,3.46,4.203,0.823,4.203,1.0,3.9854920332226225e-16,mix,199,4.211,2905,hst,1,1.415,native,0,0.0,0.75
s3rmt3m3,5357,207123,8,0.01,17,False,200,256,0.490109,0.131122,0.177965,0.737,2.754,1.0,0.151933,0.13661,3.588,0.96,2,0.131122,hst,3.226,3.738,0.863,3.738,1.0,4.0558810500666957e-16,mix,199,3.992,4516,hst,1,0.67,native,0,0.0,0.75
s3rmt3m3,5357,207123,8,0.01,18,False,200,256,0.459618,0.120297,0.167921,0.716,2.737,1.0,0.143328,0.133168,3.451,0.903,2,0.120297,hst,3.207,3.821,0.839,3.821,1.0,4.602754019127631e-16,mix,198,3.668,4642,hst,1,0.63,native,0,0.0,0.75
s3rmt3m3,5357,207123,8,0.01,19,False,200,256,0.48535,0.126314,0.177753,0.711,2.73,1.0,0.150314,0.140128,3.464,0.901,2,0.126314,hst,3.229,3.842,0.84,3.842,1.0,3.6103403035014226e-16,mix,199,3.648,4631,hst,1,0.643,native,0,0.0,0.75
s3rmt3m3,5357,207123,8,0.25,17,False,200,256,0.474304,0.164611,0.738884,0.223,0.642,1.0,0.27779,0.181275,2.616,0.908,27,0.164611,hst,1.707,2.881,0.593,2.881,1.0,4.0558810500666957e-16,mix,199,4.026,4922,hst,1,7.916,native,0,0.0,0.75
s3rmt3m3,5357,207123,8,0.25,18,False,200,256,0.476694,0.162966,0.750588,0.217,0.635,1.0,0.277488,0.181251,2.63,0.899,26,0.162966,hst,1.718,2.925,0.587,2.925,1.0,4.602754019127631e-16,mix,199,2.581,4709,hst,1,7.805,native,0,0.0,0.75
s3rmt3m3,5357,207123,8,0.25,19,False,200,256,0.47793,0.160781,0.740259,0.217,0.646,1.0,0.280202,0.183383,2.606,0.877,27,0.160781,hst,1.706,2.973,0.574,2.973,1.0,3.6103403035014226e-16,mix,199,3.272,4906,hst,1,7.934,native,0,0.0,0.75
olafu,16146,1015156,8,0.01,17,False,200,256,0.702587,0.21801,0.344849,0.632,2.037,1.0,0.233064,0.219661,3.199,0.992,2,0.21801,hst,3.015,3.223,0.935,3.223,1.0,5.582074938205133e-16,mix,199,4.557,10693,hst,1,0.997,native,0,0.0,0.75
olafu,16146,1015156,8,0.01,18,False,200,256,0.65612,0.196672,0.313561,0.627,2.092,1.0,0.213849,0.203922,3.218,0.964,2,0.196672,hst,3.068,3.336,0.92,3.336,1.0,6.4036469396236e-16,mix,199,4.318,11293,hst,1,0.932,native,0,0.0,0.75
olafu,16146,1015156,8,0.01,19,False,200,256,0.696295,0.210429,0.328577,0.64,2.119,1.0,0.232969,0.220633,3.156,0.954,2,0.210429,hst,2.989,3.309,0.903,3.309,1.0,4.864534386882603e-16,mix,199,4.322,11251,hst,1,1.072,native,0,0.0,0.75
olafu,16146,1015156,8,0.25,17,False,200,256,0.749655,0.304877,1.593756,0.191,0.47,1.0,0.439025,0.297393,2.521,1.025,28,0.304877,hst,1.708,2.459,0.694,2.459,1.0,5.582074938205133e-16,mix,199,4.542,11589,hst,1,12.497,native,0,0.0,0.75
olafu,16146,1015156,8,0.25,18,False,200,256,0.74724,0.269305,1.593728,0.169,0.469,1.0,0.436299,0.297961,2.508,0.904,28,0.269305,hst,1.713,2.775,0.617,2.775,1.0,6.4036469396236e-16,mix,199,3.508,11234,hst,1,12.61,native,0,0.0,0.75
olafu,16146,1015156,8,0.25,19,False,200,256,0.7574,0.274624,1.594975,0.172,0.475,1.0,0.442056,0.299164,2.532,0.918,28,0.274624,hst,1.713,2.758,0.621,2.758,1.0,4.864534386882603e-16,mix,199,1.0,11680,hst,1,12.708,native,0,0.0,0.75
raefsky3,21200,1488768,8,0.01,17,False,200,256,0.823916,0.192167,0.297224,0.647,2.772,1.0,0.216319,0.198346,4.154,0.969,2,0.192167,hst,3.809,4.288,0.888,4.288,1.0,4.21040283801125e-16,mix,199,1.393,10128,hst,1,0.969,native,0,0.0,0.75
raefsky3,21200,1488768,8,0.01,18,False,200,256,0.823861,0.181017,0.279239,0.648,2.95,1.0,0.209367,0.190246,4.331,0.951,2,0.181017,hst,3.935,4.551,0.865,4.551,1.0,3.542741100665178e-16,mix,199,1.911,10056,hst,1,0.978,native,0,0.0,0.75
raefsky3,21200,1488768,8,0.01,19,False,200,256,0.826566,0.183913,0.280495,0.656,2.947,1.0,0.214811,0.196897,4.198,0.934,2,0.183913,hst,3.848,4.494,0.856,4.494,1.0,2.936613481310225e-16,mix,199,4.536,10264,hst,1,0.98,native,0,0.0,0.75
raefsky3,21200,1488768,8,0.25,17,False,200,256,0.826536,0.296152,1.307775,0.226,0.632,1.0,0.443653,0.28723,2.878,1.031,23,0.296152,hst,1.863,2.791,0.668,2.791,1.0,4.21040283801125e-16,mix,199,3.246,10304,hst,1,12.486,native,0,0.0,0.75
raefsky3,21200,1488768,8,0.25,18,False,200,256,0.824669,0.264072,1.291821,0.204,0.638,1.0,0.446818,0.290548,2.838,0.909,24,0.264072,hst,1.846,3.123,0.591,3.123,1.0,3.542741100665178e-16,mix,199,1.667,10872,hst,1,12.703,native,0,0.0,0.75
raefsky3,21200,1488768,8,0.25,19,False,200,256,0.832678,0.276074,1.292438,0.214,0.644,1.0,0.444608,0.287309,2.898,0.961,23,0.276074,hst,1.873,3.016,0.621,3.016,1.0,2.936613481310225e-16,mix,199,3.529,10296,hst,1,12.672,native,0,0.0,0.75
epb2,25228,175027,8,0.01,17,False,200,256,0.149019,0.099222,0.124929,0.794,1.193,1.0,0.155779,0.108421,1.374,0.915,128,0.099222,hst,0.957,1.502,0.637,1.502,1.0,1.2653601002823704e-16,mix,199,2.425,4456,hst,1,5.177,native,0,0.0,0.75
epb2,25228,175027,8,0.01,18,False,200,256,0.106977,0.092548,0.108846,0.85,0.983,1.0,0.133325,0.101052,1.059,0.916,793,0.092548,hst,0.802,1.156,0.694,1.156,1.0,1.0817377525460358e-16,mix,199,2.704,4415,hst,1,4.699,native,0,0.0,0.75
epb2,25228,175027,8,0.01,19,False,200,256,0.105564,0.09034,0.108486,0.833,0.973,1.0,0.134152,0.101614,1.039,0.889,1182,0.09034,hst,0.787,1.169,0.673,1.169,1.0,1.2261168325020086e-16,mix,199,2.444,4261,hst,1,4.669,native,0,0.0,0.75
epb2,25228,175027,8,0.25,17,False,200,256,0.110068,0.152665,0.485967,0.314,0.226,1.0,0.164285,0.117066,0.94,0.94,,0.110068,delta_baseline,0.67,1.0,0.67,1.0,1.387,1.2653601002823704e-16,mix,199,1.0,4941,delta_baseline,0,7.526,native,0,0.0,0.75
epb2,25228,175027,8,0.25,18,False,200,256,0.107339,0.141832,0.488028,0.291,0.22,1.0,0.161076,0.116358,0.922,0.922,,0.107339,delta_baseline,0.666,1.0,0.666,1.0,1.321,1.0817377525460358e-16,mix,199,1.882,4914,delta_baseline,0,7.551,native,0,0.0,0.75
epb2,25228,175027,8,0.25,19,False,200,256,0.109016,0.142823,0.490775,0.291,0.222,1.0,0.162217,0.118498,0.92,0.92,,0.109016,delta_baseline,0.672,1.0,0.672,1.0,1.31,1.2261168325020086e-16,mix,199,4.904,4873,delta_baseline,0,7.424,native,0,0.0,0.75
TSOPF_RS_b39_c30,60098,1079986,8,0.01,17,False,200,256,5.305109,0.51803,0.950752,0.545,5.58,1.0,0.98889,0.486531,10.904,1.065,2,0.51803,hst,5.365,10.241,0.524,10.241,1.0,1.3924108160288588e-16,mix,199,2.309,33946,hst,1,7.926,native,0,0.0,1.0
TSOPF_RS_b39_c30,60098,1079986,8,0.01,18,False,200,256,6.499958,0.489801,0.971845,0.504,6.688,1.0,1.042312,0.490793,13.244,0.998,1,0.489801,hst,6.236,13.271,0.47,13.271,1.0,1.3924108160288588e-16,mix,199,2.275,33712,hst,1,8.474,native,0,0.0,1.0
TSOPF_RS_b39_c30,60098,1079986,8,0.01,19,False,200,256,6.078763,0.496948,0.945638,0.526,6.428,1.0,1.01307,0.489985,12.406,1.014,1,0.496948,hst,6.0,12.232,0.491,12.232,1.0,1.3924108160288588e-16,mix,199,2.246,33635,hst,1,8.061,native,0,0.0,1.0
TSOPF_RS_b39_c30,60098,1079986,8,0.25,17,False,200,256,0.43397,0.268616,0.945081,0.284,0.459,1.0,0.483744,0.211212,2.055,1.272,24,0.268616,hst,0.897,1.616,0.555,1.616,1.0,1.3924108160288588e-16,mix,199,5.524,8872,hst,1,5.364,native,0,0.0,1.0
TSOPF_RS_b39_c30,60098,1079986,8,0.25,18,False,200,256,0.526554,0.240655,1.18889,0.202,0.443,1.0,0.514227,0.2218,2.374,1.085,20,0.240655,hst,1.024,2.188,0.468,2.188,1.0,1.3924108160288588e-16,mix,199,1.0,8680,hst,1,6.192,native,0,0.0,1.0
TSOPF_RS_b39_c30,60098,1079986,8,0.25,19,False,200,256,0.491835,0.225881,1.018702,0.222,0.483,1.0,0.430494,0.212507,2.314,1.063,15,0.225881,hst,1.142,2.177,0.525,2.177,1.0,1.3924108160288588e-16,mix,199,2.694,8696,hst,1,4.191,native,0,0.0,1.0
TSOPF_RS_b162_c3,15374,610299,8,0.01,17,False,200,256,3.540453,0.342317,0.557092,0.614,6.355,1.0,0.654501,0.342937,10.324,0.998,1,0.342317,hst,5.409,10.343,0.523,10.343,1.0,1.2582477660838618e-16,mix,199,3.671,10868,hst,1,4.475,native,0,0.0,1.0
TSOPF_RS_b162_c3,15374,610299,8,0.01,18,False,200,256,3.706987,0.33951,0.558147,0.608,6.642,1.0,0.659848,0.344586,10.758,0.985,1,0.33951,hst,5.618,10.919,0.515,10.919,1.0,1.2582477660838618e-16,mix,199,3.742,10602,hst,1,4.308,native,0,0.0,1.0
TSOPF_RS_b162_c3,15374,610299,8,0.01,19,False,200,256,3.096511,0.313603,0.490663,0.639,6.311,1.0,0.638896,0.310798,9.963,1.009,2,0.313603,hst,4.847,9.874,0.491,9.874,1.0,1.2582477660838618e-16,mix,199,4.154,10779,hst,1,4.476,native,0,0.0,1.0
TSOPF_RS_b162_c3,15374,610299,8,0.25,17,False,200,256,0.645509,0.248347,1.351185,0.184,0.478,1.0,0.409357,0.2405,2.684,1.033,8,0.248347,hst,1.577,2.599,0.607,2.599,1.0,1.2582477660838618e-16,mix,199,3.619,8745,hst,1,3.119,native,0,0.0,1.0
TSOPF_RS_b162_c3,15374,610299,8,0.25,18,False,200,256,0.628325,0.241079,1.3014,0.185,0.483,1.0,0.411077,0.235805,2.665,1.022,9,0.241079,hst,1.528,2.606,0.586,2.606,1.0,1.2582477660838618e-16,mix,199,4.299,8508,hst,1,3.674,native,0,0.0,1.0
TSOPF_RS_b162_c3,15374,610299,8,0.25,19,False,200,256,0.622922,0.229192,1.313934,0.174,0.474,1.0,0.396714,0.222843,2.795,1.028,8,0.229192,hst,1.57,2.718,0.578,2.718,1.0,1.2582477660838618e-16,mix,199,2.441,10742,hst,1,3.07,native,0,0.0,1.0
TSOPF_RS_b300_c1,14538,1474325,8,0.01,17,False,200,256,9.044795,0.725861,1.256006,0.578,7.201,1.0,1.515727,0.720947,12.546,1.007,1,0.725861,hst,5.967,12.461,0.479,12.461,1.0,1.1112960972222602e-16,mix,199,3.572,10263,hst,1,9.815,native,0,0.0,1.0
TSOPF_RS_b300_c1,14538,1474325,8,0.01,18,False,200,256,10.336477,0.715524,1.283255,0.558,8.055,1.0,1.514996,0.716854,14.419,0.998,1,0.715524,hst,6.823,14.446,0.472,14.446,1.0,1.1112960972222602e-16,mix,199,4.133,10119,hst,1,9.706,native,0,0.0,1.0
TSOPF_RS_b300_c1,14538,1474325,8,0.01,19,False,200,256,8.530451,0.70152,1.234582,0.568,6.91,1.0,1.491872,0.707033,12.065,0.992,1,0.70152,hst,5.718,12.16,0.47,12.16,1.0,1.1112960972222602e-16,mix,199,4.803,10106,hst,1,9.518,native,0,0.0,1.0
TSOPF_RS_b300_c1,14538,1474325,8,0.25,17,False,200,256,1.664216,0.420148,2.585023,0.163,0.644,1.0,0.804377,0.390827,4.258,1.075,4,0.420148,hst,2.069,3.961,0.522,3.961,1.0,1.1112960972222602e-16,mix,199,3.977,10158,hst,1,5.472,native,0,0.0,1.0
TSOPF_RS_b300_c1,14538,1474325,8,0.25,18,False,200,256,1.579082,0.375979,2.387534,0.157,0.661,1.0,0.819207,0.370209,4.265,1.016,5,0.375979,hst,1.928,4.2,0.459,4.2,1.0,1.1112960972222602e-16,mix,199,5.179,10253,hst,1,6.191,native,0,0.0,1.0
TSOPF_RS_b300_c1,14538,1474325,8,0.25,19,False,200,256,1.645288,0.394784,2.41517,0.163,0.681,1.0,0.81144,0.383371,4.292,1.03,5,0.394784,hst,2.028,4.168,0.487,4.168,1.0,1.1112960972222602e-16,mix,199,5.674,9810,hst,1,6.232,native,0,0.0,1.0
case9,14454,147972,8,0.01,17,False,200,256,0.482723,0.127832,0.227532,0.562,2.122,1.0,0.170178,0.128407,3.759,0.996,4,0.127832,hst,2.837,3.776,0.751,3.776,1.0,1.8253563338087409e-16,mix,199,2.948,7497,hst,1,1.284,native,0,0.0,1.0
case9,14454,147972,8,0.01,18,False,200,256,0.372335,0.121614,0.204335,0.595,1.822,1.0,0.165158,0.120375,3.093,1.01,5,0.121614,hst,2.254,3.062,0.736,3.062,1.0,1.6384614607668743e-15,mix,199,4.011,4992,hst,1,1.361,native,0,0.0,1.0
case9,14454,147972,8,0.01,19,False,200,256,0.733055,0.130799,0.23149,0.565,3.167,1.0,0.177777,0.13787,5.317,0.949,2,0.130799,hst,4.123,5.604,0.736,5.604,1.0,1.8253563338087409e-16,mix,199,3.169,9497,hst,1,1.292,native,0,0.0,1.0
case9,14454,147972,8,0.25,17,False,200,256,0.195021,0.154,0.733097,0.21,0.266,1.0,0.249806,0.207908,0.938,0.741,,0.154,hst,0.781,1.266,0.616,1.266,1.0,1.8253563338087409e-16,mix,199,2.711,5340,delta_baseline,0,7.882,native,0,0.0,1.0
case9,14454,147972,8,0.25,18,False,200,256,0.203116,0.14427,0.670076,0.215,0.303,1.0,0.214866,0.153369,1.324,0.941,149,0.14427,hst,0.945,1.408,0.671,1.408,1.0,1.6384614607668743e-15,mix,199,1.0,5136,hst,1,7.415,native,0,0.0,1.0
case9,14454,147972,8,0.25,19,False,200,256,0.174027,0.142799,0.723633,0.197,0.24,1.0,0.226774,0.155284,1.121,0.92,414,0.142799,hst,0.767,1.219,0.63,1.219,1.0,1.8253563338087409e-16,mix,199,2.72,5106,hst,1,7.752,native,0,0.0,1.0
bcspwr09,1723,6511,8,0.01,17,False,200,256,0.07963,0.056545,0.070279,0.805,1.133,1.0,0.090499,0.063761,1.249,0.887,189,0.056545,hst,0.88,1.408,0.625,1.408,1.0,3.3992994908668667e-16,mix,190,2.964,1659,hst,1,3.002,native,0,0.0,1.0
bcspwr09,1723,6511,8,0.01,18,False,200,256,0.077336,0.054107,0.069449,0.779,1.114,1.0,0.088947,0.062127,1.245,0.871,204,0.054107,hst,0.869,1.429,0.608,1.429,1.0,1.860896069197576e-16,mix,183,2.905,1653,hst,1,3.11,native,0,0.0,1.0
bcspwr09,1723,6511,8,0.01,19,False,200,256,0.07738,0.052075,0.066847,0.779,1.158,1.0,0.086548,0.060314,1.283,0.863,170,0.052075,hst,0.894,1.486,0.602,1.486,1.0,1.4472386138826977e-16,mix,172,2.763,1661,hst,1,2.895,native,0,0.0,1.0
bcspwr09,1723,6511,8,0.25,17,False,200,256,0.076385,0.063119,0.225289,0.28,0.339,1.0,0.097009,0.070529,1.083,0.895,563,0.063119,hst,0.787,1.21,0.651,1.21,1.0,3.3992994908668667e-16,mix,199,3.943,1655,hst,1,3.296,native,0,0.0,1.0
bcspwr09,1723,6511,8,0.25,18,False,200,256,0.076629,0.063233,0.228541,0.277,0.335,1.0,0.098134,0.071885,1.066,0.88,690,0.063233,hst,0.781,1.212,0.644,1.212,1.0,1.860896069197576e-16,mix,199,3.235,1666,hst,1,3.275,native,0,0.0,1.0
bcspwr09,1723,6511,8,0.25,19,False,200,256,0.076219,0.062725,0.226067,0.277,0.337,1.0,0.096745,0.070386,1.083,0.891,568,0.062725,hst,0.788,1.215,0.648,1.215,1.0,1.4472386138826977e-16,mix,199,3.862,1645,hst,1,3.312,native,0,0.0,1.0
bcspwr10,5300,21842,8,0.01,17,False,200,256,0.086128,0.084104,0.149934,0.561,0.574,1.0,0.12005,0.090951,0.947,0.925,,0.084104,hst,0.717,1.024,0.701,1.024,1.0,1.871280638170483e-16,mix,199,5.821,4123,hst,1,4.27,native,0,0.0,1.0
bcspwr10,5300,21842,8,0.01,18,False,200,256,0.088789,0.084135,0.150068,0.561,0.592,1.0,0.122603,0.091568,0.97,0.919,,0.084135,hst,0.724,1.055,0.686,1.055,1.0,3.513861746800697e-16,mix,198,5.858,4104,hst,1,4.484,native,0,0.0,1.0
bcspwr10,5300,21842,8,0.01,19,False,200,256,0.086706,0.083308,0.152916,0.545,0.567,1.0,0.122071,0.092976,0.933,0.896,,0.083308,hst,0.71,1.041,0.682,1.041,1.0,2.258919437555397e-16,mix,198,6.009,4020,hst,1,4.262,native,0,0.0,1.0
bcspwr10,5300,21842,8,0.25,17,False,200,256,0.085413,0.096631,0.598935,0.161,0.143,1.0,0.124247,0.092316,0.925,0.925,,0.085413,delta_baseline,0.687,1.0,0.687,1.0,1.131,1.871280638170483e-16,mix,199,5.144,4028,delta_baseline,0,4.819,native,0,0.0,1.0
bcspwr10,5300,21842,8,0.25,18,False,200,256,0.084577,0.09698,0.607004,0.16,0.139,1.0,0.122858,0.09128,0.927,0.927,,0.084577,delta_baseline,0.688,1.0,0.688,1.0,1.147,3.513861746800697e-16,mix,199,2.624,4058,delta_baseline,0,4.746,native,0,0.0,1.0
bcspwr10,5300,21842,8,0.25,19,False,200,256,0.085347,0.096245,0.602048,0.16,0.142,1.0,0.124413,0.091784,0.93,0.93,,0.085347,delta_baseline,0.686,1.0,0.686,1.0,1.128,2.258919437555397e-16,mix,199,5.411,3903,delta_baseline,0,4.857,native,0,0.0,1.0
scircuit,170998,958936,8,0.01,17,False,200,256,0.131633,0.271998,0.197412,1.378,0.667,1.0,0.322509,0.1816,0.725,0.725,,0.131633,delta_baseline,0.408,1.0,0.408,1.0,2.066,2.6050372849850016e-16,mix,199,3.766,6918,hst,1,25.071,native,0,0.0,1.0
scircuit,170998,958936,8,0.01,18,False,200,256,0.118409,0.159994,0.184616,0.867,0.641,1.0,0.315402,0.182979,0.647,0.647,,0.118409,delta_baseline,0.375,1.0,0.375,1.0,1.351,2.0386846321125864e-16,mix,199,3.543,6283,hst,1,24.475,native,0,0.0,1.0
scircuit,170998,958936,8,0.01,19,False,200,256,0.15526,0.17625,0.221767,0.795,0.7,1.0,0.357332,0.199611,0.778,0.778,,0.15526,delta_baseline,0.434,1.0,0.434,1.0,1.135,1.8803246323926756e-16,mix,199,3.241,6717,hst,1,27.164,native,0,0.0,1.0
scircuit,170998,958936,8,0.25,17,False,200,256,0.124364,0.339358,0.816738,0.416,0.152,1.0,0.322426,0.159308,0.781,0.781,,0.124364,delta_baseline,0.386,1.0,0.386,1.0,2.729,2.6050372849850016e-16,mix,199,1.0,7820,delta_baseline,0,29.588,native,0,0.0,1.0
scircuit,170998,958936,8,0.25,18,False,200,256,0.120976,0.317562,0.796656,0.399,0.152,1.0,0.325435,0.158992,0.761,0.761,,0.120976,delta_baseline,0.372,1.0,0.372,1.0,2.625,2.0386846321125864e-16,mix,199,1.0,6461,delta_baseline,0,30.596,native,0,0.0,1.0
